matchResult,redCards,yellowCards,possession,shootTotal,goalTotal,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,passTry,passRate,shortPassSuccess,shortpassRate,longpassSuccess,longpassRate,tackleTry,tackleSuccess,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
3,0,1,53,13,3,7,1,6,2,106,0.924528302,68,0.985507246,4,0.444444444,12,11,6,0,10,0,0
3,0,0,55,6,2,4,0,2,2,109,0.917431193,76,1,3,0.428571429,6,3,1,0,3,0,0
0,0,0,50,6,0,5,0,0,0,85,0.835294118,53,0.946428571,3,0.3,10,8,4,1,3,0,0
3,0,0,52,4,1,3,1,1,0,106,0.933962264,77,0.987179487,1,0.333333333,10,10,1,0,3,0,0
3,0,0,52,2,0,2,0,0,0,150,0.926666667,113,0.965811966,2,0.5,14,12,0,0,1,0,0
0,0,0,46,5,1,3,1,2,0,123,0.918699187,75,0.9375,4,0.666666667,18,13,2,0,3,0,0
0,0,2,42,5,1,5,1,0,0,61,0.901639344,35,0.972222222,1,0.5,12,9,0,0,3,0,0
3,0,1,54,3,3,3,3,0,0,157,0.955414013,105,0.972222222,5,0.625,12,9,0,0,3,0,0
0,0,0,48,5,0,1,0,3,0,103,0.86407767,66,0.970588235,3,0.375,4,4,3,1,5,0,0
0,0,0,58,4,1,4,1,0,0,110,0.918181818,79,0.9875,2,0.333333333,9,4,2,0,3,0,0
0,0,0,51,7,1,6,1,1,0,89,0.93258427,67,1,4,0.5,9,7,3,0,3,0,0
0,0,0,47,5,1,3,0,2,1,88,0.886363636,55,0.93220339,4,0.444444444,8,7,1,0,4,0,0
0,0,0,52,5,1,5,1,0,0,82,0.914634146,59,0.967213115,1,0.25,14,11,1,0,4,0,0
0,0,0,49,3,1,3,1,0,0,103,0.961165049,80,0.975609756,2,0.666666667,10,7,0,0,2,0,0
0,0,1,45,1,0,1,0,0,0,88,0.897727273,55,0.964912281,1,0.25,8,6,2,0,1,0,0
3,0,0,49,7,2,6,2,1,0,120,0.9,80,0.963855422,2,0.25,14,12,1,0,6,0,0
0,0,0,45,6,0,5,0,1,0,95,0.926315789,61,0.953125,4,0.571428571,13,9,3,0,4,0,0
3,0,1,56,7,2,5,2,2,0,153,0.947712418,113,0.982608696,1,0.25,11,8,0,0,4,0,0
3,0,0,45,4,2,1,1,2,1,83,0.915662651,55,0.982142857,1,0.25,15,10,1,1,4,0,0
3,0,1,53,8,3,6,2,2,1,101,0.920792079,69,0.985714286,3,0.375,7,5,2,0,6,0,0
0,0,0,51,3,0,3,0,0,0,106,0.924528302,74,0.961038961,3,0.6,16,12,1,0,0,0,0
3,0,0,49,10,3,9,2,0,0,124,0.919354839,83,1,6,0.545454545,12,9,1,1,9,1,0
3,0,0,58,3,1,3,1,0,0,104,0.942307692,81,0.975903614,0,0,6,6,0,0,1,0,0
3,0,0,56,6,3,5,2,1,1,107,0.953271028,81,1,2,0.5,10,8,1,0,6,0,0
0,0,0,51,3,0,2,0,1,0,97,0.93814433,63,0.984375,3,0.6,11,6,1,0,2,0,0
3,0,0,45,7,3,6,3,1,0,86,0.953488372,60,0.983606557,0,0,16,13,2,0,6,0,0
3,0,1,46,7,2,5,2,2,0,82,0.914634146,51,1,0,0,10,6,1,0,5,0,0
0,0,0,47,2,0,2,0,0,0,99,0.949494949,76,0.987012987,1,0.333333333,9,8,0,0,2,0,0
3,0,0,55,8,2,7,2,1,0,93,0.860215054,51,0.927272727,7,0.466666667,5,4,7,0,5,0,0
3,0,0,50,4,1,1,1,3,0,85,0.929411765,54,0.964285714,1,0.2,8,7,0,0,2,0,0
3,0,0,54,6,2,5,2,1,0,88,0.920454545,51,0.962264151,5,0.714285714,10,8,2,0,5,0,0
3,0,0,52,6,3,4,3,2,0,99,0.919191919,70,0.985915493,5,0.454545455,3,3,3,0,4,0,0
0,0,0,43,8,1,4,0,3,0,73,0.931506849,49,0.960784314,2,0.5,7,6,1,1,5,1,0
3,0,0,52,6,1,4,1,2,0,144,0.951388889,107,0.981651376,1,0.25,15,14,5,0,3,0,0
0,0,0,46,4,0,4,0,0,0,93,0.913978495,66,0.942857143,1,0.5,20,10,1,0,3,0,0
0,0,0,47,4,1,4,1,0,0,114,0.894736842,76,0.962025316,5,0.384615385,18,14,2,0,4,0,0
1,0,0,51,4,2,3,2,0,0,102,0.901960784,65,0.970149254,1,0.142857143,6,5,1,0,4,0,0
3,0,0,50,4,2,2,1,1,0,82,0.951219512,61,0.983870968,3,0.6,13,8,1,1,3,1,0
0,0,0,55,0,0,0,0,0,0,112,0.9375,84,1,0,0,6,3,0,0,0,0,0
0,0,0,44,2,0,1,0,1,0,74,0.959459459,51,0.980769231,1,0.5,10,7,0,0,0,0,0
1,0,1,49,3,2,3,2,0,0,92,0.891304348,63,0.969230769,1,0.333333333,10,6,1,0,3,0,0
0,0,0,51,5,0,3,0,2,0,112,0.919642857,74,0.961038961,3,0.5,8,8,2,0,3,0,0
0,0,0,47,3,0,2,0,1,0,117,0.905982906,81,0.964285714,1,0.166666667,20,15,1,0,1,0,0
0,0,0,55,4,0,3,0,1,0,120,0.933333333,83,0.988095238,1,0.166666667,7,4,3,0,2,0,0
0,0,0,52,6,1,6,1,0,0,98,0.908163265,65,0.955882353,2,0.333333333,9,7,4,0,3,0,0
3,0,0,50,7,2,6,2,1,0,94,0.914893617,67,0.985294118,2,0.25,5,4,3,0,3,0,0
0,0,0,49,3,0,1,0,2,0,91,0.879120879,58,0.935483871,0,0,9,7,2,0,1,0,0
0,0,0,52,1,0,1,0,0,0,96,0.916666667,71,0.959459459,2,0.666666667,12,11,0,0,1,0,0
3,0,0,55,6,3,5,2,1,1,108,0.925925926,73,0.986486486,0,0,10,10,3,0,6,0,0
3,0,0,46,4,3,4,3,0,0,135,0.933333333,92,0.968421053,3,0.5,12,7,1,0,4,0,0
0,0,0,49,4,1,2,1,2,0,91,0.945054945,67,1,2,0.4,9,7,0,0,2,0,0
3,0,0,42,4,1,3,1,1,0,80,0.8625,50,0.925925926,1,0.2,8,6,1,0,2,0,0
0,0,0,60,8,1,6,1,2,0,176,0.926136364,130,0.970149254,3,0.375,9,7,5,0,5,0,0
3,0,0,41,4,2,3,1,1,1,76,0.921052632,54,0.981818182,1,0.25,6,5,0,0,3,0,0
0,0,0,42,2,1,1,1,1,0,79,0.886075949,45,0.9375,1,0.25,15,12,0,0,1,0,0
3,0,0,56,7,3,4,2,2,1,120,0.916666667,79,0.9875,5,0.625,5,3,1,0,4,0,0
3,0,1,44,3,1,2,0,1,1,72,0.875,44,0.956521739,0,0,17,9,0,0,2,0,0
0,0,0,48,4,0,3,0,1,0,95,0.947368421,69,0.958333333,1,0.333333333,10,6,3,0,3,0,0
0,0,1,52,4,1,3,1,1,0,106,0.933962264,78,0.975,1,0.333333333,12,9,3,0,3,0,0
0,0,0,56,7,2,7,2,0,0,129,0.930232558,89,0.988888889,4,0.666666667,9,8,1,0,7,0,0
0,0,1,58,3,1,1,1,1,0,126,0.936507937,95,1,2,0.285714286,2,2,3,0,3,0,0
3,0,0,47,5,2,5,2,0,0,86,0.941860465,64,0.984615385,0,0,11,9,2,0,3,0,0
3,0,0,53,4,2,4,2,0,0,98,0.928571429,64,0.984615385,0,0,9,8,2,0,4,0,0
3,0,0,51,6,2,3,1,3,1,104,0.894230769,66,0.942857143,1,0.25,9,6,2,0,3,0,0
1,0,0,51,8,1,8,1,0,0,98,0.928571429,65,0.942028986,6,0.75,11,8,3,0,5,0,0
3,0,0,48,2,1,2,1,0,0,92,0.869565217,55,0.948275862,1,0.2,8,7,2,0,2,0,0
3,0,2,50,7,1,3,1,4,0,87,0.91954023,56,1,2,0.4,10,6,2,0,4,0,0
0,0,0,48,5,1,1,0,3,0,99,0.939393939,69,0.985714286,1,0.333333333,8,7,2,1,4,1,0
3,0,0,60,5,2,4,2,1,0,136,0.926470588,92,0.978723404,1,0.25,9,4,0,0,3,0,0
0,0,0,46,2,1,2,1,0,0,87,0.931034483,66,0.970588235,1,0.25,6,5,1,0,2,0,0
1,0,0,46,1,0,1,0,0,0,78,0.948717949,56,0.98245614,2,0.5,10,9,0,0,1,0,0
3,0,0,59,5,1,2,0,3,1,120,0.941666667,93,0.989361702,3,0.428571429,10,7,2,0,2,0,0
0,0,0,50,2,0,1,0,1,0,103,0.873786408,72,0.972972973,0,0,10,8,0,0,2,0,0
1,0,0,52,1,1,1,1,0,0,109,0.926605505,83,0.976470588,0,0,10,6,0,0,1,0,0
3,0,0,43,7,3,6,3,1,0,82,0.865853659,54,0.947368421,1,0.25,11,7,3,0,6,0,0
3,0,0,47,3,2,3,2,0,0,82,0.87804878,54,0.964285714,1,0.333333333,11,5,1,0,3,0,0
1,0,0,42,6,0,5,0,1,0,76,0.934210526,49,0.98,3,0.6,11,8,3,0,5,0,0
0,0,0,50,5,0,5,0,0,0,90,0.877777778,57,0.95,3,0.333333333,11,7,3,0,5,0,0
1,0,0,54,3,1,3,1,0,0,98,0.948979592,72,1,0,0,11,7,0,0,3,0,0
1,0,0,53,2,1,2,1,0,0,94,0.925531915,71,0.959459459,0,0,9,6,1,0,2,0,0
3,0,0,48,8,2,6,2,2,0,93,0.903225806,61,0.983870968,3,0.5,7,5,2,0,5,0,0
3,0,0,54,9,3,5,1,4,2,116,0.922413793,76,0.987012987,1,0.166666667,8,5,3,0,6,0,0
3,0,1,40,4,2,2,2,2,0,66,0.954545455,45,1,1,0.25,15,10,1,0,3,0,0
3,0,1,46,4,3,4,3,0,0,84,0.94047619,61,1,1,0.5,19,13,1,0,3,0,0
3,0,0,50,1,1,1,1,0,0,95,0.968421053,69,1,2,1,7,5,0,0,1,0,0
0,0,0,53,4,0,3,0,1,0,98,0.908163265,67,0.957142857,2,0.333333333,13,12,3,0,3,0,0
3,0,1,44,5,2,4,2,1,0,68,0.941176471,40,0.975609756,0,0,16,10,1,0,5,0,0
0,0,1,55,2,0,1,0,1,0,111,0.963963964,83,0.988095238,3,0.75,11,7,1,0,0,0,1
3,0,1,58,3,2,2,1,1,1,118,0.957627119,81,0.975903614,1,0.5,6,5,1,0,3,0,0
0,0,0,46,0,0,0,0,0,0,77,0.922077922,50,0.980392157,0,0,7,4,0,0,0,0,0
0,0,0,50,2,1,2,1,0,0,106,0.886792453,70,0.945945946,2,0.333333333,5,3,2,0,2,0,0
0,0,0,62,3,0,2,0,1,0,121,0.909090909,82,0.976190476,2,0.181818182,11,7,2,0,2,0,0
3,0,0,49,7,3,6,2,0,0,92,0.880434783,59,0.983333333,1,0.2,9,7,1,1,5,1,0
3,0,0,43,5,2,2,0,2,1,84,0.928571429,58,0.950819672,5,0.833333333,13,11,2,1,2,1,0
3,0,0,60,9,1,7,0,2,1,113,0.946902655,78,0.987341772,3,0.5,7,6,4,0,7,0,0
1,0,0,58,5,1,3,0,2,1,121,0.900826446,84,0.954545455,1,0.2,8,8,2,0,2,0,0
1,0,0,46,2,0,1,0,1,0,92,0.913043478,62,0.96875,1,0.25,14,11,0,0,2,0,0
3,0,0,43,1,1,1,1,0,0,77,0.896103896,52,0.945454545,2,0.333333333,12,8,1,0,1,0,0
1,0,0,43,1,0,1,0,0,0,81,0.87654321,56,0.98245614,2,0.285714286,16,12,3,0,1,0,0
1,0,0,46,6,1,3,1,3,0,78,0.935897436,49,0.98,1,0.333333333,13,10,2,0,4,0,0
1,0,0,48,3,1,3,1,0,0,79,0.911392405,54,0.981818182,1,0.25,8,6,1,0,3,0,0
0,0,0,38,4,1,3,1,1,0,60,0.883333333,34,1,0,0,12,9,1,0,4,0,0
0,0,0,57,4,1,4,1,0,0,113,0.938053097,86,0.966292135,1,0.25,7,5,2,0,2,0,0
3,0,0,46,5,3,5,3,0,0,84,0.928571429,57,0.982758621,2,0.4,9,8,3,0,4,0,0
3,0,0,50,7,2,6,2,1,0,99,0.919191919,68,0.985507246,2,0.285714286,5,3,3,0,7,0,0
1,0,0,43,2,0,2,0,0,0,87,0.908045977,59,0.983333333,2,0.4,6,3,2,0,2,0,0
3,0,0,54,6,3,6,3,0,0,113,0.902654867,80,0.975609756,4,0.4,14,9,1,0,5,0,0
3,0,1,51,3,2,2,1,1,1,105,0.914285714,79,0.963414634,3,0.75,10,10,0,0,2,0,0
3,0,0,47,8,3,7,2,1,1,82,0.914634146,58,0.983050847,3,0.6,13,11,2,0,6,0,0
0,0,0,48,6,0,2,0,4,0,94,0.936170213,60,1,3,0.375,6,4,3,0,4,0,0
3,0,0,45,5,3,3,2,2,1,75,0.893333333,48,0.96,0,0,11,9,3,0,3,0,0
3,0,0,52,9,2,9,2,0,0,110,0.909090909,66,0.985074627,3,0.272727273,6,5,6,0,6,0,0
3,0,1,42,4,0,3,0,1,0,126,0.912698413,82,0.953488372,3,0.428571429,16,8,1,0,3,0,0
0,0,0,54,2,0,2,0,0,0,111,0.918918919,85,1,4,0.444444444,5,4,2,0,2,0,0
0,0,0,47,3,0,3,0,0,0,113,0.89380531,76,0.987012987,2,0.285714286,15,13,3,0,2,0,0
0,0,0,51,2,0,2,0,0,0,110,0.927272727,81,0.975903614,2,0.333333333,9,8,3,0,2,0,0
3,0,0,48,4,1,3,1,1,0,106,0.91509434,76,0.95,2,0.333333333,11,6,2,0,2,0,0
3,0,0,48,3,2,1,1,1,1,93,0.967741935,67,0.985294118,2,0.666666667,11,10,0,0,2,0,0
3,0,0,45,4,3,2,2,1,1,89,0.91011236,68,1,1,0.2,8,7,1,0,4,0,0
3,0,0,58,3,2,2,1,1,1,110,0.954545455,86,0.977272727,2,0.5,9,7,0,0,2,0,0
3,0,0,52,4,3,3,2,0,0,81,0.888888889,55,0.948275862,0,0,12,6,0,1,3,1,0
3,0,0,44,5,1,1,0,4,1,87,0.91954023,60,0.967741935,2,0.4,11,9,4,0,2,0,0
0,0,0,51,7,1,7,1,0,0,93,0.924731183,65,0.984848485,2,0.333333333,7,4,4,0,6,0,0
0,0,0,53,5,0,4,0,1,0,101,0.910891089,67,0.985294118,2,0.666666667,12,10,1,0,3,0,0
3,0,0,50,2,1,2,1,0,0,102,0.950980392,67,0.971014493,0,0,12,10,0,0,1,0,0
3,0,0,53,8,3,7,2,1,1,107,0.971962617,77,0.974683544,2,0.666666667,6,6,1,0,5,0,0
0,0,0,56,6,1,5,0,1,1,104,0.932692308,69,0.971830986,2,0.333333333,13,8,3,0,4,0,0
1,0,0,57,2,2,2,2,0,0,113,0.96460177,78,1,3,0.6,3,1,0,0,2,0,0
3,0,1,45,4,2,2,1,2,1,81,0.913580247,50,0.961538462,1,0.25,11,7,2,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,50,3,2,2,2,1,0,108,0.916666667,73,0.973333333,1,0.25,10,8,1,0,2,0,0
0,0,0,49,1,1,1,1,0,0,87,0.965517241,61,1,1,0.333333333,12,9,0,0,1,0,0
0,0,0,43,4,1,0,0,2,0,70,0.971428571,47,1,1,0.5,12,10,0,2,1,1,0
3,0,1,58,5,2,2,1,3,1,111,0.90990991,83,0.943181818,2,0.4,6,4,2,0,4,0,0
0,0,0,48,1,0,1,0,0,0,91,0.945054945,64,0.96969697,2,0.5,12,11,0,0,0,0,0
3,0,0,55,3,1,3,1,0,0,102,0.901960784,70,0.972222222,2,0.222222222,7,7,2,0,1,0,0
0,0,0,49,2,1,2,1,0,0,105,0.952380952,78,0.975,1,0.333333333,6,5,1,0,1,0,0
0,0,1,52,7,1,7,1,0,0,96,0.9375,68,0.957746479,3,0.5,8,5,3,0,5,0,0
0,0,0,55,2,0,1,0,1,0,122,0.909836066,80,0.987654321,3,0.5,10,8,1,0,1,0,0
0,0,0,52,9,3,6,3,3,0,115,0.930434783,83,0.976470588,2,0.333333333,14,11,3,0,6,0,0
3,0,0,49,6,0,4,0,2,0,107,0.934579439,84,0.988235294,1,0.25,7,4,1,0,1,0,0
0,0,1,48,0,0,0,0,0,0,92,0.967391304,69,1,3,0.75,14,9,0,0,0,0,0
0,0,0,46,3,1,3,1,0,0,85,0.929411765,62,1,3,0.6,12,9,0,0,3,0,0
1,0,1,41,1,1,1,1,0,0,86,0.906976744,62,0.984126984,0,0,11,4,0,0,1,0,0
3,0,0,53,4,3,3,2,1,1,100,0.95,70,0.985915493,1,0.25,5,4,1,0,3,0,0
0,0,0,50,2,0,1,0,1,0,96,0.916666667,66,0.985074627,2,0.4,10,5,1,0,0,0,0
3,0,1,55,4,2,3,1,1,1,140,0.935714286,102,0.980769231,0,0,6,5,2,0,3,0,0
3,0,0,55,7,2,3,1,4,1,98,0.93877551,69,0.985714286,1,0.25,10,9,2,0,5,0,0
3,0,0,39,2,2,2,2,0,0,76,0.934210526,52,0.981132075,3,0.6,11,10,0,0,2,0,0
3,0,1,54,6,2,5,2,1,0,113,0.946902655,84,0.988235294,0,0,9,6,1,0,2,0,0
3,0,0,47,10,5,10,5,0,0,119,0.941176471,82,0.987951807,4,0.8,12,9,3,0,7,0,0
0,0,0,51,5,2,4,1,1,1,84,0.916666667,58,0.950819672,2,0.5,16,11,2,0,4,0,0
0,0,0,51,5,2,4,2,1,0,137,0.905109489,97,0.96039604,3,0.3,13,9,1,0,5,0,0
3,0,0,45,5,2,5,2,0,0,82,0.914634146,57,1,2,0.333333333,12,9,2,0,4,0,0
3,0,0,47,1,1,1,1,0,0,102,0.921568627,79,0.975308642,2,0.333333333,7,6,2,0,1,0,0
3,0,0,47,5,2,2,1,1,1,79,0.911392405,58,0.983050847,1,0.25,11,10,2,1,4,0,0
0,0,0,58,6,0,4,0,2,0,108,0.925925926,76,0.974358974,3,0.6,11,9,2,0,4,0,0
3,0,0,52,4,2,1,1,3,1,105,0.952380952,77,0.974683544,0,0,3,1,0,0,3,0,0
0,0,0,55,3,0,1,0,2,0,101,0.95049505,74,1,1,1,10,8,0,0,1,0,0
3,0,0,43,5,2,3,2,1,0,74,0.932432432,45,0.97826087,3,0.6,10,8,1,1,5,0,0
3,0,0,52,6,2,3,2,3,0,111,0.873873874,76,0.95,3,0.375,9,9,3,0,5,0,0
1,0,0,54,2,0,2,0,0,0,123,0.959349593,90,0.989010989,1,0.5,6,6,0,0,1,0,0
3,0,0,45,2,2,1,1,1,1,83,0.939759036,57,0.966101695,0,0,11,7,0,0,2,0,0
0,0,0,49,0,0,0,0,0,0,81,0.913580247,57,1,0,0,8,6,1,0,0,0,0
0,0,0,46,6,2,4,1,2,1,143,0.881118881,99,0.951923077,2,0.181818182,18,13,5,0,5,0,0
0,0,0,51,8,1,4,1,3,0,94,0.893617021,64,0.96969697,2,0.4,11,9,4,1,7,0,0
3,0,0,59,4,1,4,1,0,0,122,0.926229508,85,0.965909091,2,0.4,9,7,3,0,2,0,0
3,0,0,53,5,2,4,2,1,0,115,0.956521739,91,0.978494624,1,0.5,10,10,0,0,3,0,0
3,0,0,49,3,2,3,2,0,0,97,0.93814433,62,0.984126984,2,0.666666667,12,10,1,0,3,0,0
3,0,0,44,5,2,3,1,2,1,85,0.929411765,63,0.969230769,2,0.666666667,9,7,0,0,2,0,0
1,0,1,52,2,1,2,1,0,0,101,0.95049505,67,0.971014493,1,0.5,7,5,1,0,2,0,0
0,0,0,58,3,0,1,0,2,0,127,0.94488189,94,0.989473684,1,0.5,10,7,0,0,0,0,0
0,0,0,55,3,2,1,1,2,1,118,0.923728814,89,0.978021978,2,0.5,14,10,0,0,2,0,0
0,0,0,54,3,0,2,0,1,0,114,0.894736842,79,0.975308642,4,0.333333333,8,5,3,0,1,0,0
3,0,2,51,7,2,4,2,2,0,97,0.917525773,67,0.971014493,3,0.5,14,9,4,0,3,0,0
0,0,0,49,2,0,1,0,1,0,97,0.93814433,64,0.984615385,4,0.571428571,9,7,2,0,1,0,0
1,0,0,53,6,3,6,3,0,0,106,0.924528302,74,0.961038961,2,0.666666667,2,1,1,0,4,0,0
3,0,0,48,6,3,6,3,0,0,88,0.886363636,53,1,1,0.166666667,10,9,3,0,5,0,0
3,0,0,48,4,0,2,0,2,0,132,0.878787879,88,0.926315789,5,0.454545455,15,13,1,0,3,0,0
1,0,0,57,7,1,6,1,1,0,108,0.898148148,63,0.984375,6,0.461538462,5,3,5,0,2,0,0
3,0,0,48,5,1,3,1,2,0,88,0.909090909,57,0.966101695,0,0,11,4,3,0,4,0,0
1,0,0,52,6,0,5,0,1,0,109,0.935779817,67,0.971014493,3,0.6,12,10,2,0,4,0,0
1,0,0,51,4,3,3,2,1,1,101,0.940594059,72,1,0,0,7,6,0,0,4,0,0
0,0,0,34,2,1,1,1,0,0,55,0.927272727,37,0.948717949,2,0.666666667,9,7,0,0,1,0,0
0,0,1,51,7,2,6,2,1,0,143,0.937062937,106,0.972477064,4,0.571428571,9,6,1,0,4,0,0
0,0,0,49,0,0,0,0,0,0,96,0.875,69,0.958333333,1,0.2,9,6,1,0,0,0,0
3,0,0,53,2,2,2,2,0,0,104,0.961538462,76,0.974358974,2,1,13,9,0,0,2,0,0
3,0,0,53,5,1,4,1,1,0,104,0.942307692,70,0.95890411,4,0.666666667,11,6,0,0,4,0,0
0,0,0,49,5,1,3,0,2,1,93,0.935483871,66,0.970588235,2,0.666666667,11,11,1,0,2,0,0
0,0,0,48,3,1,3,1,0,0,92,0.923913043,67,0.971014493,1,0.333333333,15,10,1,0,2,0,0
3,0,0,46,3,1,1,0,1,0,91,0.967032967,69,1,1,0.333333333,12,10,0,1,1,1,0
0,0,0,53,4,0,2,0,2,0,150,0.933333333,105,0.981308411,3,0.375,10,8,3,0,3,0,0
3,0,0,49,3,3,1,1,2,2,85,0.882352941,61,0.910447761,0,0,11,8,0,0,3,0,0
3,0,0,51,6,3,5,2,1,1,93,0.956989247,64,0.984615385,4,0.8,10,9,0,0,5,0,0
0,0,0,48,7,2,5,1,2,1,115,0.947826087,76,0.987012987,4,0.666666667,9,6,2,0,4,0,0
3,0,0,44,6,2,5,1,1,1,70,0.885714286,44,0.936170213,0,0,5,4,2,0,4,0,0
3,0,0,50,7,2,4,1,3,1,82,0.926829268,55,0.982142857,2,0.333333333,10,7,2,0,3,0,0
1,0,0,50,7,0,6,0,1,0,99,0.919191919,75,0.974025974,1,0.2,5,5,1,0,7,0,0
0,0,0,52,1,1,1,1,0,0,104,0.923076923,78,0.987341772,0,0,9,8,0,0,1,0,0
3,0,0,49,5,2,4,1,1,1,91,0.912087912,59,0.936507937,2,0.5,6,5,1,0,3,0,0
1,0,0,49,5,1,2,0,3,1,95,0.957894737,69,1,3,0.6,10,8,3,0,5,0,0
0,0,1,52,9,1,2,0,6,0,145,0.917241379,110,1,1,0.166666667,11,7,2,1,4,1,0
3,0,0,52,5,3,4,3,1,0,116,0.965517241,83,1,3,0.5,8,6,1,0,4,0,0
0,0,0,50,1,0,1,0,0,0,117,0.905982906,84,0.988235294,3,0.5,8,6,2,0,0,0,0
3,0,0,52,6,2,3,2,3,0,102,0.911764706,66,0.929577465,3,0.6,11,11,1,0,3,0,0
0,0,0,56,7,2,5,1,2,1,119,0.941176471,88,0.967032967,2,0.333333333,5,3,2,0,4,0,0
0,0,0,52,3,0,2,0,1,0,100,0.86,57,0.982758621,6,0.461538462,9,7,3,0,2,0,0
3,0,0,46,5,2,3,2,2,0,79,0.924050633,57,0.95,2,0.4,11,5,1,0,3,0,0
0,0,1,44,1,0,1,0,0,0,89,0.898876404,64,1,1,0.25,14,12,2,0,1,0,0
3,0,0,52,7,3,5,3,2,0,140,0.914285714,87,0.966666667,3,0.6,10,8,1,0,4,0,0
0,0,0,47,5,3,3,2,1,0,95,0.926315789,63,0.984375,4,0.571428571,10,5,1,1,4,1,0
0,0,0,52,5,0,4,0,1,0,96,0.84375,63,0.954545455,3,0.230769231,9,8,3,0,3,0,0
3,0,0,51,6,3,1,1,5,2,78,0.935897436,55,0.982142857,3,0.75,6,5,0,0,5,0,0
0,0,0,54,1,0,1,0,0,0,106,0.943396226,75,0.986842105,3,0.5,7,7,0,0,0,0,0
0,0,0,53,3,0,2,0,1,0,103,0.922330097,73,0.935897436,1,0.333333333,7,7,1,0,2,0,0
0,0,1,55,4,2,3,1,1,1,110,0.945454545,78,0.975,1,0.333333333,15,13,0,0,3,0,0
3,0,0,52,8,3,4,2,4,1,144,0.9375,102,1,1,0.2,6,5,1,0,5,0,0
0,0,0,54,7,2,5,1,2,1,157,0.910828025,116,0.943089431,4,0.571428571,9,8,2,0,3,0,0
3,0,0,52,2,2,2,2,0,0,120,0.95,87,0.988636364,1,0.333333333,13,7,0,0,2,0,0
3,0,0,53,5,2,5,2,0,0,110,0.936363636,71,0.959459459,3,0.75,9,7,2,0,5,0,0
0,0,1,52,3,0,1,0,1,0,100,0.95,74,0.986666667,0,0,12,9,1,1,2,0,0
3,0,1,50,5,3,3,1,2,2,107,0.981308411,78,0.975,1,1,11,8,0,0,3,0,0
3,0,0,49,8,1,6,1,2,0,87,0.977011494,62,1,2,0.666666667,8,5,0,0,5,0,0
3,0,0,55,4,1,4,1,0,0,113,0.92920354,80,0.963855422,2,0.666666667,7,3,1,0,3,0,0
0,0,0,51,0,0,0,0,0,0,115,0.895652174,82,0.987951807,3,0.272727273,11,10,1,0,0,0,0
1,0,0,48,4,1,3,0,1,1,90,0.944444444,67,0.985294118,3,0.5,8,3,2,0,2,0,0
3,0,0,54,6,2,5,2,1,0,98,0.908163265,61,0.968253968,2,0.333333333,7,3,1,0,5,0,0
1,0,0,45,3,2,2,1,1,1,64,0.90625,41,1,1,0.25,6,4,1,0,2,0,0
3,0,1,49,8,3,4,1,4,2,78,0.923076923,51,1,5,0.5,10,8,4,0,5,0,0
0,0,0,51,2,1,2,1,0,0,101,0.920792079,73,0.986486486,1,0.2,4,3,2,0,1,0,0
0,0,0,50,1,0,1,0,0,0,86,0.906976744,59,0.983333333,1,0.333333333,9,5,1,0,0,0,0
0,0,0,40,0,0,0,0,0,0,70,0.928571429,48,0.941176471,0,0,7,5,0,0,0,0,0
3,0,1,40,6,2,6,2,0,0,81,0.87654321,58,0.966666667,2,0.333333333,12,8,2,0,3,0,0
3,0,1,59,5,1,4,1,1,0,122,0.950819672,93,0.978947368,2,0.666666667,10,8,2,0,2,0,0
0,0,0,48,5,0,4,0,1,0,89,0.95505618,62,1,3,0.5,6,4,3,0,5,0,0
3,0,0,39,4,2,3,2,1,0,58,0.879310345,38,0.95,2,0.285714286,11,10,2,0,4,0,0
3,0,0,56,7,2,4,2,3,0,101,0.900990099,70,0.945945946,2,0.285714286,6,5,4,0,4,0,0
0,0,0,49,6,1,4,1,2,0,91,0.923076923,62,0.96875,1,0.25,14,10,1,0,2,0,0
0,0,0,51,8,1,6,1,2,0,94,0.914893617,64,0.96969697,2,0.333333333,7,6,2,0,5,0,0
1,0,1,51,3,1,3,1,0,0,110,0.936363636,77,0.974683544,1,0.5,13,11,0,0,1,0,0
0,0,0,49,6,0,6,0,0,0,91,0.945054945,74,0.986666667,1,0.333333333,12,8,0,0,3,0,0
3,0,0,44,7,3,6,3,1,0,79,0.886075949,45,0.957446809,4,0.571428571,8,6,1,0,6,0,0
1,0,0,46,5,1,2,1,3,0,71,0.901408451,51,0.980769231,2,0.333333333,6,3,2,0,2,0,0
1,0,0,52,4,1,3,0,1,1,100,0.9,70,0.95890411,2,0.5,10,7,1,0,2,0,0
1,0,0,39,2,1,1,1,1,0,63,0.873015873,40,0.930232558,1,0.333333333,12,10,0,0,1,0,0
0,0,1,58,7,2,4,1,3,1,125,0.952,99,0.970588235,2,0.666666667,8,3,3,0,5,0,0
1,0,1,51,5,2,4,2,1,0,105,0.914285714,80,0.952380952,2,1,8,7,0,0,3,0,0
0,0,0,45,3,0,3,0,0,0,75,0.92,52,0.981132075,1,0.2,14,11,1,0,3,0,0
