matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,ownGoal,goalTotal,goalSuccessRate,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passSuccessRate,shortpassSuccessRate,longPassSuccessRate,bouncingLobPassSuccessRate,drivenGroundPassSuccessRate,throughPassSuccessRate,lobbedThroughPassSuccessRate,blockSuccessRate,tackleSuccessRate,shootSetPiece,shootPenaltyKick,effectiveShootTotal,goalPenaltyKick,ownGoal
3,0,1,0,0,75,1,48,4,2,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.910569106,0.961538462,0.444444444,0,0.933333333,0.904761905,0,0,0.909090909,1,0,2,0,0
3,1,0,0,0,53,1,48,7,5,0,2,0.285714286,2,0,0,0,6,1,1,1,0,0,0.898876404,0.970588235,0.5,0,1,0.692307692,0,0,0.9,1,0,5,0,0
3,1,0,0,0,68,2,51,6,5,0,1,0.166666667,2,0,0,0,6,1,0,0,0,0,0.924731183,0.984848485,0.571428571,0,1,0.777777778,1,0,0.833333333,2,0,5,0,0
3,1,0,0,0,56,1,53,7,5,0,1,0.142857143,0,0,0,0,4,1,3,0,0,0,0.929292929,0.972972973,0.333333333,0,0.888888889,1,0,0.25,0.8,1,0,5,0,0
3,0,0,0,0,52,1,48,6,5,0,3,0.5,0,0,0,0,4,2,2,1,0,0,0.914285714,1,0.5,0,1,0.8,1,0,0.8,1,0,5,0,0
3,0,0,0,0,57,0,50,3,2,0,2,0.666666667,0,0,1,1,0,0,3,2,0,0,0.96969697,0.984615385,1,0,0.928571429,0.9375,1,0.4,0.75,1,0,2,0,0
0,0,0,0,0,69,1,52,5,4,0,1,0.2,1,0,0,0,5,1,0,0,0,0,0.941176471,1,0.285714286,0,1,1,0,0,0.875,1,0,4,0,0
0,0,1,0,0,54,2,50,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0.868131868,0.943661972,0.2,0,0.666666667,0.818181818,0,0.166666667,0.846153846,2,0,3,0,0
0,2,0,0,0,77,3,51,7,5,0,1,0.142857143,1,0,2,0,5,1,2,0,0,0,0.915966387,0.975308642,0.454545455,0,1,0.933333333,0,0.666666667,0.842105263,5,0,5,0,0
3,2,0,0,0,61,0,52,5,4,0,2,0.4,1,0,0,0,4,1,1,1,0,0,0.95505618,0.96969697,0.75,0,1,0.916666667,0,0,0.7,0,0,4,0,0
3,1,0,0,0,81,2,58,4,3,0,2,0.5,0,0,0,0,3,1,1,1,0,0,0.927419355,0.975609756,0,1,1,0.888888889,1,0.142857143,0.727272727,2,0,3,0,0
0,1,0,0,0,59,3,48,4,3,0,1,0.25,1,0,0,0,4,1,0,0,0,0,0.935483871,0.971428571,0.5,0,1,0.857142857,1,0.285714286,0.666666667,3,0,3,0,0
3,0,0,0,0,58,0,49,3,3,0,1,0.333333333,0,0,1,0,2,1,1,0,0,0,0.927835052,0.956521739,1,0,0.916666667,0.769230769,1,0.166666667,0.75,1,0,3,0,0
0,1,0,0,0,45,5,43,6,6,0,2,0.333333333,0,0,0,0,3,1,2,0,1,1,0.902777778,1,0.571428571,1,0.75,0.866666667,0,0,0.857142857,5,1,6,1,0
0,4,0,0,0,50,1,47,7,6,1,1,0.142857143,3,1,1,0,4,1,3,0,0,0,0.903614458,1,0.375,0,0.923076923,0.909090909,0,0.25,0.75,2,0,6,0,1
0,1,0,0,0,86,1,49,7,5,0,3,0.428571429,0,0,0,0,7,3,0,0,0,0,0.964539007,1,0.333333333,0,0.9375,0.818181818,0,0,0.666666667,1,0,5,0,0
0,1,1,0,1,69,2,54,4,3,0,0,0,0,0,1,0,2,0,2,0,0,0,0.881818182,0.986666667,0.181818182,0,1,0.75,0,0.142857143,0.75,3,0,3,0,0
3,1,0,0,0,50,1,47,3,3,0,3,1,0,0,0,0,3,3,0,0,0,0,0.931034483,0.967741935,0.25,0,0.888888889,1,1,0.2,0.7,1,0,3,0,0
0,1,0,0,1,58,0,50,3,2,0,2,0.666666667,0,0,0,0,3,2,0,0,0,0,0.951456311,0.986842105,0.4,0,1,1,0,0,0.25,0,0,2,0,0
0,0,0,0,0,71,1,56,4,2,0,1,0.25,0,0,1,0,2,1,1,0,0,0,0.953703704,1,0,0,1,0.923076923,0,0.142857143,0.7,2,0,2,0,0
0,0,0,0,0,88,2,50,9,4,0,2,0.222222222,1,0,0,0,8,2,1,0,0,0,0.967105263,0.991525424,0.2,0,1,1,0,0.1,0.3,2,0,4,0,0
3,0,1,0,0,61,1,52,4,2,0,2,0.5,0,0,0,0,3,2,1,0,0,0,0.887640449,0.926470588,0.4,0,1,0.833333333,0,0.2,0.8,1,0,2,0,0
3,1,0,0,0,91,1,52,8,6,0,3,0.375,1,0,0,0,7,2,1,1,0,0,0.95035461,0.990384615,0.333333333,0,0.916666667,0.9,0.5,0,0.857142857,1,0,6,0,0
0,0,1,0,0,52,0,44,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.934782609,0.984848485,1,0,1,0.692307692,1,0.166666667,0.8,0,0,1,0,0
3,0,0,0,0,94,4,54,9,7,0,2,0.222222222,1,0,0,0,4,0,5,2,0,0,0.918367347,0.981818182,0.333333333,1,0.909090909,1,0,0,0.777777778,4,0,7,0,0
3,1,1,0,0,55,0,48,5,1,0,1,0.2,0,0,0,0,2,1,3,0,0,0,0.93814433,0.98630137,0.333333333,0,1,1,0,0,0.727272727,0,0,1,0,0
0,1,0,0,0,80,3,51,8,7,1,1,0.125,2,0,0,0,8,1,0,0,0,0,0.937062937,0.990196078,0.428571429,0,1,0.863636364,1,0.1,0.714285714,3,0,7,0,1
0,1,0,0,1,59,1,51,6,3,0,0,0,0,0,0,0,2,0,4,0,0,0,0.963855422,0.983333333,0.333333333,0,1,1,0,0.166666667,0.818181818,1,0,3,0,0
0,1,1,0,0,85,1,59,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0.939130435,1,0.333333333,0,1,0.777777778,1,0,1,1,0,1,0,0
0,0,0,0,0,73,2,47,6,5,0,2,0.333333333,0,0,0,0,6,2,0,0,0,0,0.936363636,0.986666667,0,1,1,0.888888889,0,0.166666667,0.833333333,2,0,5,0,0
3,1,0,0,0,85,1,50,5,3,0,1,0.2,1,0,0,0,4,1,1,0,0,0,0.915384615,0.97979798,0,0,1,0.875,0,0,0.923076923,1,0,3,0,0
0,1,0,0,0,71,1,54,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.925925926,0.962025316,0.25,0,1,0.8,0,0,0.923076923,1,0,1,0,0
3,1,0,0,0,76,2,55,4,3,0,1,0.25,0,0,0,0,4,1,0,0,0,0,0.950819672,0.97826087,0.333333333,0,1,0.846153846,1,0,0.733333333,2,0,3,0,0
3,2,0,0,1,61,3,44,4,4,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.932432432,0.962264151,0.4,0,1,1,1,0,0.75,3,0,4,0,0
0,0,2,0,0,82,1,55,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.909836066,0.987654321,0.5,0,0.904761905,0.642857143,0,0,0.8,1,0,1,0,0
3,3,0,0,1,59,4,54,6,3,0,1,0.166666667,2,1,0,0,5,1,1,0,0,0,0.953271028,0.987179487,0.8,0,1,0.866666667,1,0,0.9,4,0,3,0,0
3,0,1,0,0,66,0,51,3,3,0,2,0.666666667,0,0,0,0,2,2,1,0,0,0,0.895348837,1,0,0,1,1,0,0,0.75,0,0,3,0,0
3,2,0,0,1,75,2,49,11,8,0,4,0.363636364,3,0,0,0,9,4,2,0,0,0,0.94214876,0.962962963,0.875,0,1,0.909090909,0,0,0.636363636,2,0,8,0,0
3,0,0,0,0,66,0,55,3,3,0,3,1,0,0,0,0,3,3,0,0,0,0,0.918918919,0.975903614,0.5,0.5,0.857142857,0.857142857,0,0,1,0,0,3,0,0
0,2,0,0,0,70,0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.989690722,1,0.666666667,0,1,1,1,0,0.7,0,0,0,0,0
0,0,0,0,0,70,2,55,4,3,0,1,0.25,0,0,0,0,3,1,1,0,0,0,0.887931034,0.954022989,0.125,0,1,0.8,0,0.333333333,0.714285714,2,0,3,0,0
3,0,0,0,0,65,1,51,5,4,0,2,0.4,2,2,0,0,5,2,0,0,0,0,0.910891089,0.957142857,0.833333333,0,0.888888889,0.8,0,0.166666667,0.666666667,1,0,4,0,0
3,2,2,0,1,76,1,43,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.872,0.930232558,0.166666667,0,1,0.785714286,0,0,0.733333333,1,0,1,0,0
1,0,0,0,0,62,0,46,6,4,0,2,0.333333333,0,0,1,0,2,2,4,0,0,0,0.905882353,0.931034483,0.5,0,1,0.8,0,0,0.888888889,1,0,4,0,0
3,0,0,0,0,57,4,54,9,7,0,2,0.222222222,1,0,0,0,7,1,2,1,0,0,0.962962963,1,0.571428571,0,1,0.928571429,0,0,0.75,4,0,7,0,0
3,1,1,0,0,75,1,53,8,5,0,3,0.375,0,0,0,0,8,3,0,0,0,0,0.92920354,0.965116279,0.5,0,1,0.833333333,0,0,0.933333333,1,0,5,0,0
3,1,0,0,0,66,0,51,9,6,0,3,0.333333333,0,0,0,0,8,3,1,0,0,0,0.930434783,0.977272727,0,0,0.888888889,0.8,1,0,0.764705882,0,0,6,0,0
0,1,0,0,1,50,0,52,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.896551724,0.983606557,0.444444444,0,0.8,0.909090909,0,0,0.692307692,0,0,0,0,0
3,0,0,0,0,69,2,53,6,5,0,2,0.333333333,2,0,0,0,5,2,1,0,0,0,0.972222222,1,0.5,1,1,0.777777778,0,0,0.625,2,0,5,0,0
3,0,0,0,0,55,0,50,2,2,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.923076923,0.972972973,0.25,0,1,0.857142857,1,0,0.75,0,0,2,0,0
3,0,0,0,0,79,4,62,9,8,0,3,0.333333333,1,0,0,0,8,3,1,0,0,0,0.936936937,0.988372093,0.375,0,1,0.875,0,0.333333333,0.714285714,4,0,8,0,0
3,0,0,0,0,76,1,58,7,6,0,3,0.428571429,0,0,0,0,4,2,3,1,0,0,0.927927928,0.977011494,0,0,1,0.727272727,0,0.25,0.888888889,1,0,6,0,0
0,0,0,0,0,52,0,47,2,1,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.9375,0.956521739,0.5,0,1,1,1,0.25,0.5,0,0,1,0,0
3,1,0,0,0,55,1,41,5,4,0,2,0.4,0,0,0,0,5,2,0,0,0,0,0.86746988,0.964912281,0.2,0,0.714285714,0.846153846,0,0.166666667,0.8,1,0,4,0,0
3,0,0,0,0,62,0,55,5,3,0,1,0.2,1,0,0,0,5,1,0,0,0,0,0.945945946,0.963855422,1,0,1,0.882352941,0,0,0.777777778,0,0,3,0,0
1,1,0,0,0,69,2,49,5,3,0,1,0.2,0,0,0,0,3,0,2,1,0,0,0.892156863,0.984848485,0,0,1,0.8,0,0,1,2,0,3,0,0
0,3,0,0,0,58,2,48,5,4,0,2,0.4,1,1,0,0,5,2,0,0,0,0,0.942528736,0.98245614,0.333333333,0,1,0.818181818,1,0,0.916666667,2,0,4,0,0
1,0,0,0,0,79,1,53,7,5,0,1,0.142857143,0,0,0,0,5,0,2,1,0,0,0.894736842,0.955882353,0.25,0,0.818181818,0.909090909,0,0,0.692307692,1,0,5,0,0
3,1,0,0,0,49,0,39,2,1,0,1,0.5,1,1,0,0,2,1,0,0,0,0,0.943661972,0.962264151,1,0,0.9,0.857142857,0,0.25,0.636363636,0,0,1,0,0
3,0,0,0,0,65,3,45,3,2,0,1,0.333333333,2,1,0,0,3,1,0,0,0,0,0.903614458,0.981818182,0.333333333,0.5,1,0.875,0,0.25,0.7,3,0,2,0,0
1,0,0,0,0,60,2,46,7,5,0,2,0.285714286,2,0,0,0,6,1,1,1,0,0,0.977777778,0.984848485,0.666666667,1,1,1,0,0.222222222,0.818181818,2,0,5,0,0
0,1,0,0,0,66,0,56,2,2,0,1,0.5,0,0,0,0,2,1,0,0,0,0,0.894230769,0.925925926,0.2,1,1,0.916666667,0,0.2,0.6,0,0,2,0,0
3,0,0,0,0,59,0,49,3,2,0,1,0.333333333,0,0,0,0,1,0,2,1,0,0,0.887640449,0.969230769,0,0,0.875,0.818181818,0,0,0.666666667,0,0,2,0,0
1,1,0,0,0,63,0,54,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.962264151,0.974358974,0,0,0.866666667,1,0,0,0.916666667,0,0,2,0,0
3,4,0,0,2,75,1,50,6,5,0,3,0.5,0,0,0,0,5,2,0,1,0,0,0.964285714,0.988764045,0.5,0,1,0.9,0,0,0.714285714,1,0,5,0,0
3,2,0,0,0,53,0,43,3,2,0,2,0.666666667,0,0,0,0,2,1,1,1,0,0,0.892857143,0.981818182,0,0,1,0.714285714,0,0,0.916666667,0,0,2,0,0
3,0,2,0,0,42,1,42,5,2,0,1,0.2,1,0,1,0,4,1,1,0,0,0,0.928571429,0.979591837,0.6,0,1,0.818181818,1,0,0.727272727,2,0,2,0,0
3,0,0,0,0,53,1,45,6,5,0,4,0.666666667,0,0,0,0,2,1,4,3,0,0,0.973333333,1,0,0,1,0.916666667,0,0.285714286,0.642857143,1,0,5,0,0
3,3,0,0,1,50,1,48,4,3,0,2,0.5,1,1,0,0,4,2,0,0,0,0,0.905882353,0.967213115,0.333333333,1,1,0.857142857,0,0.166666667,0.636363636,1,0,3,0,0
1,1,0,0,0,68,2,51,7,3,0,2,0.285714286,2,0,0,0,5,2,1,0,0,0,0.923809524,1,1,1,0.909090909,0.666666667,0,0.125,0.444444444,2,0,3,0,0
3,1,1,0,1,64,3,52,9,6,0,3,0.333333333,3,0,0,0,9,3,0,0,0,0,0.99047619,1,0.8,0,1,1,0,0.166666667,0.75,3,0,6,0,0
0,0,0,0,0,64,2,59,5,3,0,0,0,0,0,0,0,3,0,2,0,0,0,0.915254237,0.974683544,0.461538462,0,1,1,0,0,0.666666667,2,0,3,0,0
3,0,0,0,0,74,2,56,5,5,0,2,0.4,1,1,0,0,4,2,1,0,0,0,0.936363636,0.986842105,0.333333333,0,1,0.888888889,0,0.166666667,0.857142857,2,0,5,0,0
0,1,0,0,0,68,3,55,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.912,0.966666667,0.333333333,0,1,0.85,0,0,0.888888889,3,0,1,0,0
1,2,0,0,0,59,2,52,6,3,0,1,0.166666667,0,0,0,0,6,1,0,0,0,0,0.909090909,0.925373134,0.333333333,0,1,0.909090909,0,0,0.888888889,2,0,3,0,0
3,2,0,0,0,44,1,45,3,3,0,2,0.666666667,0,0,0,0,3,2,0,0,0,0,0.9,0.97826087,0.6,0,0.875,0.8,0,0,0.7,1,0,3,0,0
0,2,0,0,0,72,1,50,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0.951923077,0.972972973,0,0,0.947368421,1,0,0,0.785714286,1,0,1,0,0
0,1,1,0,0,63,0,52,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.916666667,0.95890411,0.5,0,1,0.904761905,0,0.285714286,0.4,0,0,0,0,0
3,2,0,0,0,72,1,51,4,3,0,2,0.5,0,0,0,0,4,2,0,0,0,0,0.93,0.972972973,0.666666667,1,0.9,0.727272727,0,0.2,0.857142857,1,0,3,0,0
3,3,0,0,1,71,1,56,5,2,0,1,0.2,0,0,0,0,4,1,1,0,0,0,0.935779817,0.9625,1,0,1,0.85,1,0.166666667,0.666666667,1,0,2,0,0
3,0,0,0,0,63,1,54,7,6,0,5,0.714285714,0,0,0,0,3,3,4,2,0,0,0.920792079,0.985915493,0,0.5,0.923076923,0.769230769,0,0,0.846153846,1,0,6,0,0
3,0,2,0,0,72,3,53,5,3,0,2,0.4,1,0,0,0,4,2,1,0,0,0,0.911764706,0.986666667,0.428571429,0,1,0.769230769,1,0,0.777777778,3,0,3,0,0
3,1,0,0,0,64,0,48,5,5,0,1,0.2,1,0,0,0,5,1,0,0,0,0,0.967741935,0.985294118,0.333333333,0,1,1,0,0,0.818181818,0,0,5,0,0
3,0,0,0,0,76,0,53,2,2,0,2,1,0,0,0,0,2,2,0,0,0,0,0.954954955,0.975,0,0,1,0.916666667,0,0,0.777777778,0,0,2,0,0
0,1,0,0,0,67,0,55,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.954954955,0.9875,0.5,0,1,0.928571429,0,0,0.733333333,0,0,1,0,0
3,0,0,0,0,62,0,44,7,5,0,2,0.285714286,0,0,0,0,0,0,6,1,1,1,0.975,0.985074627,0,0,1,1,0,0,1,0,1,5,1,0
0,1,0,0,0,66,4,51,6,3,0,1,0.166666667,2,0,0,0,5,1,1,0,0,0,0.895348837,0.98245614,0.333333333,0,1,0.75,0,0,0.8,4,0,3,0,0
3,1,0,0,1,68,2,48,9,8,1,2,0.222222222,3,0,0,0,7,1,2,1,0,0,0.909090909,0.983606557,0.428571429,0,1,0.833333333,0,0,0.888888889,2,0,8,0,1
3,1,0,0,0,73,2,58,6,4,0,3,0.5,0,0,0,0,3,2,3,1,0,0,0.943661972,0.962264151,0.333333333,0,1,0.9375,0.8,0.166666667,0.8,2,0,4,0,0
1,1,0,0,0,66,1,52,4,3,0,2,0.5,0,0,0,0,2,1,2,1,0,0,0.9375,0.971153846,0.333333333,0,1,1,0,0.166666667,0.857142857,1,0,3,0,0
0,0,0,0,0,81,3,56,3,3,0,2,0.666666667,0,0,0,0,3,2,0,0,0,0,0.911504425,1,0,0,1,0.823529412,0,0,1,3,0,3,0,0
3,0,0,0,0,74,1,55,6,4,0,4,0.666666667,0,0,1,0,4,4,2,0,0,0,0.925233645,0.972972973,0,0,1,0.833333333,1,0,1,2,0,4,0,0
3,1,0,0,1,61,4,47,5,5,0,2,0.4,1,1,1,0,3,2,2,0,0,0,0.898734177,1,0.285714286,0,1,0.875,0,0,0.9,5,0,5,0,0
3,0,0,0,0,74,1,45,3,3,0,3,1,0,0,0,0,2,2,1,1,0,0,0.888888889,0.941176471,0.5,0,1,0.826086957,0,0.1,0.666666667,1,0,3,0,0
0,1,0,0,0,58,0,48,2,2,0,1,0.5,1,0,0,0,2,1,0,0,0,0,0.923913043,0.984615385,0.5,0,0.833333333,0.875,0,0,0.818181818,0,0,2,0,0
3,1,1,0,0,51,0,45,3,1,0,1,0.333333333,0,0,1,0,2,1,1,0,0,0,0.8625,1,0,0,0.857142857,0.7,1,0,0.6,1,0,1,0,0
0,1,0,0,0,69,1,42,5,4,0,2,0.4,1,0,0,0,4,1,1,1,0,0,0.945945946,0.975,0.8,0,0.923076923,0.916666667,0,0,0.857142857,1,0,4,0,0
0,0,0,0,0,85,3,48,4,2,0,1,0.25,0,0,0,0,0,0,4,1,0,0,0.907692308,0.977011494,0,0,0.916666667,0.88,0,0.4,0.7,3,0,2,0,0
0,0,0,0,0,67,2,45,6,2,0,0,0,1,0,0,0,4,0,2,0,0,0,0.903225806,0.932432432,0.75,0,0.909090909,1,0,0.2,0.571428571,2,0,2,0,0
1,3,0,0,0,65,2,54,7,6,0,2,0.285714286,1,0,0,0,5,1,2,1,0,0,0.95049505,0.9625,0.6,0,1,1,0,0.142857143,0.692307692,2,0,6,0,0
0,2,0,0,0,70,3,56,5,2,0,1,0.2,1,1,0,0,4,1,1,0,0,0,0.927835052,0.961038961,0.5,1,0.833333333,0.888888889,0,0.333333333,0.75,3,0,2,0,0
0,3,0,0,1,90,4,52,8,5,0,2,0.25,1,0,0,0,6,2,2,0,0,0,0.916030534,0.966666667,0.222222222,0,1,0.9375,0,0.2,0.545454545,4,0,5,0,0
0,2,1,0,2,63,3,49,4,4,0,1,0.25,2,0,0,0,4,1,0,0,0,0,0.935779817,0.972972973,0.5,1,1,0.941176471,0,0.25,0.571428571,3,0,4,0,0
0,2,0,0,0,48,1,41,4,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0.894736842,0.981132075,0.375,0,1,0.8,1,0.125,0.75,1,0,2,0,0
0,0,0,0,0,49,1,42,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0.890410959,1,0,0,0.875,0.818181818,0,0,0.888888889,1,0,1,0,0
3,1,0,0,0,80,0,55,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.951219512,0.989473684,0.5,0,1,0.818181818,0,0,0.666666667,0,0,2,0,0
0,2,0,0,0,67,2,53,8,4,0,2,0.25,0,0,0,0,5,1,3,1,0,0,0.932038835,1,0,0,0.933333333,0.923076923,0,0.125,0.5,2,0,4,0,0
0,0,1,0,0,64,2,49,3,2,0,1,0.333333333,1,0,0,0,2,0,0,0,1,1,0.880434783,0.936507937,0.444444444,0,1,0.833333333,0,0.166666667,0.5,2,1,2,1,0
0,3,0,0,1,52,0,46,3,3,0,2,0.666666667,1,0,0,0,3,2,0,0,0,0,0.941860465,0.984375,0.25,0,1,0.888888889,0,0,0.714285714,0,0,3,0,0
0,0,0,0,0,57,1,49,3,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0.914634146,0.963636364,0.5,0,0.888888889,1,1,0.4,0.8,1,0,2,0,0
3,0,0,0,0,79,1,51,3,2,0,2,0.666666667,0,0,0,0,2,2,0,0,0,0,0.952380952,0.987012987,0,0,1,0.933333333,0,0,0.666666667,1,0,2,0,0
3,1,0,0,0,83,1,48,3,3,0,3,1,0,0,0,0,3,3,0,0,0,0,0.926470588,0.989247312,0.5,0,0.916666667,0.869565217,0,0,0.625,1,0,3,0,0
3,1,1,0,0,73,2,57,3,3,1,2,0.666666667,0,0,0,0,2,2,1,0,0,0,0.925373134,0.949494949,0.4,0,0.9375,0.928571429,0,0.166666667,0.666666667,2,0,3,0,1
3,0,0,0,0,66,0,56,4,3,0,2,0.5,0,0,0,0,1,1,3,1,0,0,0.9375,0.987951807,0.5,0,0.923076923,0.75,1,0,0.714285714,0,0,3,0,0
3,1,0,0,0,103,2,58,6,4,0,3,0.5,0,0,0,0,6,3,0,0,0,0,0.968152866,1,0.6,0,1,0.941176471,0,0.2,0.928571429,2,0,4,0,0
3,1,0,0,0,43,0,42,3,2,0,1,0.333333333,0,0,0,0,2,0,1,1,0,0,0.894736842,1,0.545454545,0,1,0.75,1,0.25,0.7,0,0,2,0,0
0,0,0,0,0,66,4,53,7,4,0,1,0.142857143,0,0,1,0,6,1,1,0,0,0,0.919191919,0.985915493,0,0,1,1,0,0.333333333,0.777777778,5,0,4,0,0
0,0,1,0,0,59,0,51,5,4,1,2,0.4,0,0,0,0,4,2,0,0,1,0,0.936842105,0.972222222,0,0,1,0.818181818,0,0,0.75,0,1,4,0,1
3,0,0,0,0,58,0,49,4,3,0,2,0.5,0,0,0,0,4,2,0,0,0,0,0.935483871,0.971428571,0,0,1,1,1,0.111111111,0.666666667,0,0,3,0,0
3,1,0,0,0,57,0,43,5,5,0,3,0.6,0,0,0,0,3,2,2,1,0,0,0.943181818,0.983870968,0,0,1,0.833333333,0,0.125,0.888888889,0,0,5,0,0
0,1,0,0,1,45,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864864865,0.979591837,0.166666667,0,1,0.785714286,0,0.2,0.692307692,1,0,0,0,0
0,0,0,0,0,54,0,49,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.917525773,0.97260274,0.5,0,1,0.75,0,0,0.666666667,0,0,2,0,0
0,0,0,0,0,73,2,55,6,4,0,1,0.166666667,1,0,0,0,6,1,0,0,0,0,0.947368421,0.975,0.555555556,0,1,1,1,0,0.8,2,0,4,0,0
0,1,0,0,1,55,2,46,3,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0.876404494,0.955223881,0.285714286,0,1,0.833333333,0,1,0.909090909,2,0,1,0,1
3,0,0,0,0,73,1,48,8,7,0,4,0.5,2,2,0,0,7,4,1,0,0,0,0.9375,0.975,1,1,0.923076923,0.88,0,0,0.785714286,1,0,7,0,0
0,0,0,0,0,96,2,55,4,3,0,1,0.25,1,0,0,0,3,0,1,1,0,0,0.901408451,0.951923077,0.25,0,1,0.909090909,0,0.166666667,0.75,2,0,3,0,0
0,0,0,0,0,77,3,55,6,2,0,1,0.166666667,0,0,0,0,4,1,2,0,0,0,0.928571429,0.989795918,0,0,1,0.909090909,0,0.125,1,3,0,2,0,0
0,0,0,0,0,65,2,53,8,4,0,1,0.125,1,0,1,0,6,0,2,1,0,0,0.944444444,0.976744186,0.4,0,1,0.888888889,0,0.111111111,0.8,3,0,4,0,0
0,1,1,0,0,53,1,51,5,4,0,0,0,1,0,1,0,2,0,3,0,0,0,0.911111111,0.983606557,0.714285714,0,0.818181818,0.8,0,0,0.909090909,2,0,4,0,0
0,2,1,0,1,73,3,52,4,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0.923076923,1,0.2,0,1,0.833333333,0,0.4,0.666666667,3,0,2,0,0
3,0,0,0,0,72,0,48,2,2,0,2,1,1,1,0,0,2,2,0,0,0,0,0.917355372,0.974358974,0.375,0,1,0.842105263,0,0.166666667,0.846153846,0,0,2,0,0
3,1,0,0,0,64,0,49,2,2,0,2,1,0,0,0,0,2,2,0,0,0,0,0.942528736,0.983606557,0,1,0.9,0.857142857,0,0,0.888888889,0,0,2,0,0
0,0,0,0,0,84,2,57,7,3,0,1,0.142857143,2,0,0,0,4,0,3,1,0,0,0.949152542,0.977272727,0.571428571,0,1,1,1,0.25,0.8,2,0,3,0,0
0,0,0,0,0,50,0,45,2,2,0,2,1,0,0,0,0,1,1,1,1,0,0,0.945054945,0.985915493,0.333333333,0,1,0.777777778,0,0,0.833333333,0,0,2,0,0
0,2,0,0,0,61,0,52,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.941176471,0.972972973,0.25,0,1,1,0,0.2,0.6,0,0,0,0,0
0,0,1,0,0,65,1,53,4,4,0,0,0,0,0,1,0,2,0,2,0,0,0,0.944444444,1,0.4,1,0.916666667,0.916666667,0,0,1,2,0,4,0,0
0,1,0,0,0,73,0,53,3,2,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.970873786,1,0,0,1,1,1,0,0.8,0,0,2,0,0
0,1,0,0,0,50,0,40,3,3,0,1,0.333333333,0,0,0,0,2,1,1,0,0,0,0.914285714,0.942307692,0,0,1,0.916666667,0,0.125,0.75,0,0,3,0,0
3,0,0,0,0,63,0,51,2,1,0,1,0.5,1,0,0,0,2,1,0,0,0,0,0.95,0.986666667,0.6,0,1,0.9,0,0.142857143,0.777777778,0,0,1,0,0
3,2,0,0,0,70,2,52,3,2,0,2,0.666666667,1,0,0,0,3,2,0,0,0,0,0.934782609,1,0.333333333,0,1,1,0,0,0.5,2,0,2,0,0
3,0,1,0,0,71,2,55,5,2,0,1,0.2,0,0,0,0,4,1,1,0,0,0,0.948979592,0.983870968,0.4,0,1,0.941176471,0,0,0.875,2,0,2,0,0
1,1,0,0,0,55,1,47,3,3,0,1,0.333333333,0,0,0,0,1,0,2,1,0,0,0.897435897,0.98,0.2,0,0.857142857,0.933333333,0,0,0.583333333,1,0,3,0,0
3,2,0,0,0,58,1,51,5,4,0,3,0.6,0,0,0,0,5,3,0,0,0,0,0.922222222,0.953125,0.5,0,0.888888889,1,0,0.25,0.5,1,0,4,0,0
0,1,0,0,0,73,0,61,2,1,0,1,0.5,0,0,0,0,1,1,0,0,1,0,0.947761194,0.97029703,0,0,0.9375,0.875,0,0,0.857142857,0,1,1,0,0
3,2,0,0,0,69,0,56,6,4,0,3,0.5,0,0,1,0,5,3,1,0,0,0,0.943925234,0.972222222,0.5,0,0.909090909,1,1,0,0.777777778,1,0,4,0,0
0,0,0,0,0,62,0,51,3,2,0,1,0.333333333,0,0,0,0,3,1,0,0,0,0,0.951923077,0.962962963,0,0,1,0.923076923,0,0.25,0.625,0,0,2,0,0
