matchResult,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,shootTotal,effectiveShootTotal,goalTotal,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
0,0,0,0,0,62,2,50,6,1,0,0,0,0,0,0,4,0,2,0,0,0,114,106,91,89,4,1,0,0,10,8,9,8,0,0,3,0,10,7
0,1,0,0,1,54,1,54,2,2,1,0,0,0,0,0,2,1,0,0,0,0,100,94,65,65,5,3,0,0,17,16,12,9,1,1,12,3,11,8
0,1,1,0,0,65,1,56,4,2,0,0,1,0,0,0,2,0,2,0,0,0,95,89,62,60,7,4,1,1,10,10,14,13,1,1,6,0,9,6
3,2,0,0,0,68,2,53,4,3,1,0,0,0,1,0,3,1,1,0,0,0,104,96,78,76,5,0,0,0,13,13,8,7,0,0,4,0,9,6
0,0,0,0,0,71,1,59,1,1,0,0,0,0,0,0,0,0,1,0,0,0,112,105,82,81,4,0,0,0,14,14,10,9,2,1,2,0,6,6
1,0,0,0,0,60,2,47,6,4,2,0,0,0,0,0,5,2,1,0,0,0,93,83,61,59,6,2,1,0,6,5,19,17,0,0,6,1,10,9
1,1,0,0,0,61,4,50,7,6,1,0,2,0,0,0,6,0,1,1,0,0,110,101,79,77,5,2,0,0,7,7,18,15,0,0,6,1,15,9
0,1,0,0,1,58,2,45,6,3,1,0,0,0,0,0,5,1,1,0,0,0,84,77,61,59,3,1,1,0,6,5,9,9,4,3,4,0,8,6
1,0,1,0,0,77,5,56,7,5,2,0,2,0,0,0,4,0,3,2,0,0,113,106,81,80,8,3,0,0,9,9,14,14,0,0,6,1,6,4
0,0,0,0,0,62,1,46,3,2,1,0,0,0,0,0,2,1,1,0,0,0,76,72,59,59,3,1,0,0,5,5,8,6,1,1,6,0,5,5
1,0,0,0,0,84,2,58,6,5,3,0,0,0,0,0,6,3,0,0,0,0,116,109,85,82,6,3,0,0,10,10,14,13,1,1,3,0,11,7
3,0,0,0,0,64,1,48,4,3,3,0,0,0,0,0,2,1,1,1,1,1,105,97,76,73,5,2,0,0,10,10,13,12,0,0,4,0,5,3
1,0,0,0,0,66,3,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,111,105,80,78,4,1,0,0,11,11,14,14,2,1,5,0,7,6
0,0,0,0,0,35,2,40,5,4,0,0,2,0,0,0,5,0,0,0,0,0,63,55,44,40,5,3,0,0,5,4,9,8,0,0,3,1,19,12
3,1,1,0,0,80,2,54,6,6,2,0,2,1,0,0,6,2,0,0,0,0,112,104,77,76,5,2,0,0,13,10,17,16,0,0,6,0,9,8
3,0,1,0,0,67,3,53,7,3,3,0,1,0,0,0,4,1,3,2,0,0,110,105,83,83,6,3,0,0,9,9,11,10,0,0,3,0,6,5
3,0,1,0,0,53,1,45,3,2,2,0,0,0,0,0,1,1,2,1,0,0,84,81,60,59,4,2,1,1,12,12,7,7,0,0,8,1,9,6
0,0,0,0,0,61,0,51,2,2,0,0,0,0,0,0,1,0,1,0,0,0,101,89,74,72,5,1,1,0,13,12,8,4,0,0,7,1,7,5
1,0,0,0,0,46,0,46,2,0,0,0,0,0,0,0,1,0,1,0,0,0,82,73,53,52,5,2,1,0,11,9,10,9,1,1,6,2,9,8
3,2,0,0,0,76,0,55,4,2,2,0,0,0,0,0,3,2,1,0,0,0,111,105,76,74,1,1,2,0,12,12,19,17,1,1,3,0,5,3
0,1,0,0,0,86,0,52,4,1,1,0,0,0,1,0,3,1,1,0,0,0,134,124,99,97,3,1,0,0,16,14,15,12,0,0,7,0,12,11
3,1,0,0,0,49,2,49,6,6,4,0,0,0,0,0,5,3,1,1,0,0,96,85,74,72,6,2,0,0,7,6,9,5,0,0,5,0,8,6
3,0,0,0,0,66,6,61,12,8,3,0,2,0,0,0,10,3,2,0,0,0,114,101,69,67,11,2,1,1,10,10,21,20,1,1,4,0,6,5
3,2,1,0,1,66,3,54,2,2,2,0,1,0,0,0,1,2,0,0,0,0,100,89,64,63,5,1,0,0,8,8,21,17,0,0,3,0,9,8
0,1,0,0,0,81,0,49,3,1,1,0,0,0,1,0,1,0,2,1,0,0,120,113,81,80,5,1,0,0,12,12,21,20,1,0,8,1,7,6
0,1,0,0,0,70,2,51,3,2,0,0,0,0,0,0,3,0,0,0,0,0,108,102,80,80,2,0,0,0,15,14,10,8,0,0,3,1,3,3
0,0,0,0,0,64,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,101,84,83,0,0,0,0,12,11,10,7,1,0,7,1,11,10
0,0,0,0,0,51,6,51,7,2,0,0,0,0,0,0,4,0,3,0,0,0,99,94,66,65,2,0,0,0,10,9,21,20,0,0,4,1,13,10
3,3,0,0,0,55,2,51,6,5,2,0,0,0,0,0,3,1,3,1,0,0,101,92,77,72,2,1,1,1,10,10,11,8,0,0,2,0,15,12
3,3,0,0,0,63,0,51,4,4,3,0,0,0,0,0,2,1,1,2,0,0,94,86,72,69,2,1,0,0,11,9,9,7,0,0,3,0,12,8
3,2,1,0,0,62,1,54,4,4,3,0,1,1,0,0,4,3,0,0,0,0,90,85,64,63,4,2,0,0,10,9,11,10,1,1,7,0,5,5
3,1,1,0,1,52,1,49,5,4,2,0,2,1,0,0,4,1,1,1,0,0,74,68,54,53,4,2,1,0,6,6,9,7,0,0,9,1,8,6
3,1,0,0,0,56,2,48,8,7,4,0,0,0,0,0,7,4,1,0,0,0,93,86,71,71,5,1,1,0,6,6,10,8,0,0,2,1,8,3
3,2,0,0,1,77,5,56,9,6,3,0,0,0,1,0,7,2,2,1,0,0,98,87,72,68,6,1,2,1,5,5,13,12,0,0,6,1,12,12
3,0,0,0,0,55,0,51,3,3,2,0,0,0,0,0,2,1,1,1,0,0,81,80,61,60,1,1,0,0,7,7,12,12,0,0,7,0,13,6
3,0,0,0,0,62,1,50,3,2,2,0,0,0,0,0,3,2,0,0,0,0,95,86,62,62,6,1,1,0,10,9,16,14,0,0,7,1,11,9
3,0,0,0,0,82,4,46,8,5,2,0,1,0,0,0,5,0,3,2,0,0,126,120,97,94,4,2,0,0,10,10,15,14,0,0,11,3,10,8
3,1,0,0,0,69,0,45,3,3,3,0,0,0,0,0,2,2,1,1,0,0,104,100,72,71,2,2,0,0,14,14,16,13,0,0,13,3,17,12
0,0,0,0,0,63,0,52,4,3,3,0,0,0,0,0,2,2,2,1,0,0,108,100,71,67,4,3,1,0,12,12,19,18,0,0,6,0,8,6
0,0,0,0,0,54,4,43,6,2,1,0,1,0,0,0,5,1,1,0,0,0,83,77,59,58,8,3,0,0,6,6,10,10,0,0,4,0,9,6
3,2,0,0,0,68,7,54,10,6,2,0,0,0,0,0,8,2,2,0,0,0,107,102,73,73,5,2,0,0,16,15,13,12,0,0,3,1,10,6
0,0,0,0,0,87,0,52,6,4,2,0,1,1,0,0,6,2,0,0,0,0,144,136,106,104,4,1,0,0,18,18,15,13,0,0,8,1,10,8
0,0,0,0,0,73,0,44,2,2,2,0,0,0,0,0,1,1,1,1,0,0,118,114,87,87,3,1,2,2,9,8,16,15,1,1,16,3,13,9
3,1,0,0,0,58,4,51,9,6,3,0,0,0,0,0,5,2,3,1,0,0,95,84,67,64,3,0,2,1,9,8,13,10,1,1,8,1,11,7
3,0,0,0,0,76,2,55,6,6,3,0,2,1,0,0,5,2,1,1,0,0,104,100,78,77,4,4,0,0,8,8,13,11,0,0,6,1,9,9
3,1,0,0,0,45,1,46,4,4,2,0,1,1,0,0,3,2,1,0,0,0,73,61,47,44,1,0,0,0,13,11,10,6,2,0,7,2,10,7
3,0,0,0,0,67,2,53,4,4,2,0,0,0,0,0,4,2,0,0,0,0,116,110,85,84,4,2,1,1,14,14,11,8,1,1,4,0,7,7
0,2,0,0,0,59,1,54,4,3,1,0,0,0,0,0,3,1,1,0,0,0,103,97,75,74,3,1,0,0,8,8,16,14,0,0,6,0,6,4
0,0,0,0,0,63,0,47,2,1,1,0,0,0,0,0,0,0,2,1,0,0,98,89,72,71,4,1,1,0,8,8,13,9,0,0,12,0,8,5
3,1,0,0,0,57,0,48,2,1,1,0,0,0,0,0,1,0,0,0,1,1,80,74,58,58,5,2,0,0,9,8,8,6,0,0,7,0,11,6
3,0,0,0,0,69,0,56,4,2,2,0,0,0,0,0,4,2,0,0,0,0,106,102,74,73,4,1,0,0,11,11,17,17,0,0,3,0,9,6
1,0,0,0,0,59,3,48,6,5,2,0,0,0,1,0,4,1,2,1,0,0,95,88,72,69,3,2,1,0,7,7,12,10,0,0,6,0,10,6
3,1,0,0,0,56,0,50,6,5,3,0,1,0,0,0,4,3,2,0,0,0,102,96,77,77,2,1,0,0,8,6,15,12,0,0,6,0,9,6
3,1,0,0,0,61,2,47,5,4,2,0,1,0,0,0,5,2,0,0,0,0,88,81,55,55,5,3,0,0,11,11,16,12,0,0,3,0,13,9
3,1,2,0,0,59,3,48,6,4,3,0,0,0,0,0,6,3,0,0,0,0,86,82,56,55,4,2,0,0,9,9,16,15,1,1,2,0,12,10
3,4,0,0,2,83,1,50,7,6,4,0,0,0,1,0,2,2,5,2,0,0,132,124,91,89,9,5,0,0,20,20,12,10,0,0,3,0,19,15
0,0,1,0,0,58,1,49,2,1,1,0,1,0,0,0,2,1,0,0,0,0,105,100,80,78,3,1,0,0,13,13,9,8,0,0,5,0,6,5
1,2,0,0,1,63,2,46,5,3,1,0,1,0,0,0,4,0,1,1,0,0,94,90,74,72,3,2,0,0,9,9,8,7,0,0,9,2,12,9
3,0,0,0,0,69,0,48,4,2,1,0,0,0,0,0,2,0,2,1,0,0,97,86,66,64,6,2,0,0,8,8,16,12,0,0,2,1,8,7
3,1,0,0,1,60,7,56,7,4,1,0,1,0,0,0,7,1,0,0,0,0,121,106,78,76,9,2,0,0,7,7,27,21,0,0,1,0,9,7
3,1,0,0,0,52,1,52,5,3,2,0,0,0,0,0,5,2,0,0,0,0,89,79,51,50,5,1,2,1,13,12,18,15,0,0,7,1,7,7
3,1,0,0,1,72,4,52,13,11,3,0,0,0,0,0,9,1,4,2,0,0,107,97,76,74,8,2,1,1,5,4,17,16,0,0,3,0,19,15
0,0,0,0,0,60,0,46,3,1,1,0,0,0,0,0,0,0,3,1,0,0,93,88,70,68,3,1,0,0,8,7,12,12,0,0,7,1,6,6
0,0,0,0,0,66,1,53,5,3,1,0,1,0,0,0,4,1,1,0,0,0,131,122,100,97,5,2,1,0,14,13,10,9,1,1,4,2,6,4
3,0,1,0,0,63,3,51,6,4,2,0,2,0,0,0,6,2,0,0,0,0,97,88,70,68,6,2,1,1,7,7,12,10,0,0,6,1,14,10
0,1,2,0,1,66,0,51,1,0,0,0,0,0,0,0,1,0,0,0,0,0,114,105,89,87,5,1,0,0,10,10,10,7,0,0,7,1,7,6
0,1,0,0,0,85,2,54,4,4,1,0,1,0,0,0,3,0,1,1,0,0,147,140,116,113,6,4,1,1,12,12,11,10,0,0,3,0,19,16
3,5,0,0,0,64,4,55,6,4,2,0,0,0,0,0,3,2,3,0,0,0,95,83,65,61,8,3,1,1,6,5,15,13,0,0,6,2,13,10
1,0,0,0,0,65,3,49,7,5,1,0,1,0,1,0,4,0,3,1,0,0,87,82,61,61,7,2,0,0,9,9,8,8,2,2,7,0,4,3
3,1,0,0,1,54,0,48,3,2,2,0,1,1,0,0,3,2,0,0,0,0,87,77,65,62,7,2,0,0,6,6,9,7,0,0,8,1,9,7
3,2,0,0,0,62,0,56,5,4,1,0,2,1,0,0,4,1,1,0,0,0,107,99,78,74,4,2,0,0,14,14,10,9,1,0,4,1,12,9
3,0,0,0,0,83,3,60,10,6,4,0,0,0,1,0,7,2,3,2,0,0,130,122,90,90,7,1,0,0,11,11,20,19,1,1,2,0,8,8
0,0,0,0,0,62,2,52,5,3,0,0,2,0,0,0,4,0,1,0,0,0,112,108,81,80,4,3,0,0,15,14,12,11,0,0,3,1,8,8
3,2,2,0,0,62,4,54,6,6,4,0,1,1,1,0,4,4,2,0,0,0,95,84,57,56,9,2,1,0,15,15,13,11,0,0,8,1,14,8
3,0,0,0,0,71,3,56,8,5,3,0,0,0,0,0,6,3,2,0,0,0,101,94,73,71,5,2,1,1,9,9,12,11,0,0,3,1,8,6
1,3,0,0,0,61,0,49,4,2,2,0,0,0,0,0,1,0,3,2,0,0,101,93,82,80,2,0,0,0,9,9,8,4,0,0,2,0,8,4
0,1,0,0,0,62,3,52,2,0,0,0,0,0,0,0,2,0,0,0,0,0,91,80,64,61,6,0,0,0,5,5,13,11,3,3,9,1,10,7
1,3,0,0,0,53,1,51,9,5,1,0,0,0,0,0,7,1,2,0,0,0,82,79,59,59,3,2,0,0,4,4,16,14,0,0,8,1,11,7
0,0,0,0,0,61,1,51,5,3,1,0,1,1,0,0,4,1,1,0,0,0,95,92,67,67,3,1,0,0,13,13,12,11,0,0,5,0,11,8
3,1,0,0,0,68,1,49,6,4,2,0,3,1,0,0,5,2,1,0,0,0,100,98,75,74,4,4,0,0,8,7,13,13,0,0,11,2,9,7
3,1,0,0,1,61,3,48,6,4,2,0,0,0,0,0,4,2,2,0,0,0,101,94,71,69,4,0,1,0,5,5,20,20,0,0,6,0,10,5
1,0,0,0,0,57,0,51,3,1,1,0,0,0,0,0,3,1,0,0,0,0,99,95,76,76,5,2,0,0,11,11,6,5,1,1,6,0,9,7
3,0,0,0,0,56,4,46,9,6,3,0,1,0,0,0,8,3,0,0,0,0,89,78,60,57,5,3,1,1,4,4,18,13,0,0,8,1,3,3
0,3,0,0,1,59,3,56,3,3,2,0,1,0,0,0,1,0,1,2,0,0,105,100,80,80,6,1,0,0,9,9,10,10,0,0,3,0,8,5
0,1,0,0,0,68,0,49,3,2,1,0,0,0,0,0,2,1,1,0,0,0,97,88,64,61,2,0,0,0,12,12,19,15,0,0,6,1,8,7
3,1,0,0,0,69,1,54,4,4,3,0,0,0,0,0,4,3,0,0,0,0,97,91,64,64,2,1,1,1,17,16,13,9,0,0,4,0,6,4
1,0,0,0,0,49,1,44,5,1,0,0,0,0,1,0,3,0,2,0,0,0,77,73,52,51,4,3,1,1,8,8,12,10,0,0,3,0,7,5
0,0,0,0,0,62,3,49,2,0,0,0,0,0,0,0,0,0,2,0,0,0,114,101,83,80,7,1,0,0,10,10,14,10,0,0,5,0,9,8
1,2,0,0,0,63,2,47,6,5,1,0,1,0,1,0,5,1,1,0,0,0,92,87,75,74,2,1,0,0,6,6,7,5,1,1,5,1,7,4
1,1,0,0,0,59,3,53,2,1,1,0,0,0,0,0,0,1,1,0,0,0,99,85,67,65,11,2,0,0,8,7,13,11,0,0,5,0,5,5
0,2,0,0,1,65,0,45,2,2,2,0,0,0,0,0,2,2,0,0,0,0,86,76,63,61,3,0,1,0,7,7,10,8,0,0,3,0,6,4
0,1,0,0,1,67,0,53,6,6,1,0,0,0,0,0,6,1,0,0,0,0,114,109,91,90,3,0,0,0,9,9,9,9,2,1,3,0,6,5
3,2,0,0,0,67,0,53,5,4,3,0,1,0,0,0,5,3,0,0,0,0,100,93,68,66,1,1,1,0,12,11,16,15,0,0,6,0,11,7
3,1,0,0,0,69,1,50,3,3,3,0,0,0,0,0,2,2,1,1,0,0,99,91,68,66,4,1,0,0,12,11,15,13,0,0,3,0,6,5
3,0,0,0,0,50,2,49,5,5,2,0,0,0,0,0,5,2,0,0,0,0,84,76,53,52,5,1,0,0,11,10,15,13,0,0,8,1,6,3
0,0,0,0,0,77,3,53,4,3,0,0,1,0,0,0,4,0,0,0,0,0,113,104,80,78,7,3,0,0,14,13,11,10,0,0,5,0,12,8
1,0,0,0,0,61,0,47,2,0,0,0,0,0,0,0,1,0,1,0,0,0,74,71,55,55,1,1,0,0,6,6,11,8,1,1,3,1,15,13
0,0,1,0,0,68,2,54,5,3,0,0,2,0,0,0,4,0,0,0,1,0,98,91,72,70,7,3,1,1,8,8,9,8,1,1,6,1,5,5
3,0,1,0,0,61,0,47,6,6,2,0,1,1,0,0,5,1,1,1,0,0,94,84,65,61,3,0,0,0,11,10,14,12,1,1,8,1,10,7
1,0,0,0,0,58,0,44,2,2,0,0,1,0,0,0,1,0,1,0,0,0,90,82,63,62,6,3,3,1,6,6,11,9,1,1,9,1,11,9
0,2,0,0,0,52,3,46,3,3,1,0,0,0,0,0,1,0,2,1,0,0,80,71,59,56,7,1,0,0,5,5,9,9,0,0,3,0,10,7
1,0,1,0,0,61,3,49,5,2,1,0,0,0,0,0,5,1,0,0,0,0,91,82,58,57,5,1,0,0,13,12,13,12,0,0,10,1,12,10
3,0,0,0,0,64,3,50,8,8,4,0,1,1,0,0,6,3,2,1,0,0,100,93,72,72,6,2,0,0,10,10,12,9,0,0,3,0,7,6
0,1,0,0,0,70,1,50,2,2,0,0,0,0,0,0,2,0,0,0,0,0,95,86,67,64,4,1,0,0,7,7,17,14,0,0,3,0,13,8
3,2,0,0,1,56,2,49,9,4,4,0,0,0,0,0,8,4,1,0,0,0,70,62,44,41,6,2,0,0,9,9,11,10,0,0,4,0,12,8
0,0,0,0,0,63,2,51,6,4,1,0,1,0,0,0,5,1,1,0,0,0,102,94,72,71,9,2,0,0,7,7,14,14,0,0,4,0,6,5
0,0,1,0,0,61,0,53,2,1,1,0,0,0,1,0,1,1,1,0,0,0,106,97,78,77,4,2,0,0,7,6,16,11,1,1,7,0,9,8
3,0,0,0,0,60,1,48,7,2,2,0,0,0,0,0,4,1,3,1,0,0,84,79,60,60,1,1,0,0,9,8,13,10,0,0,5,0,9,9
3,0,0,0,0,53,2,52,7,4,3,0,1,1,0,0,7,3,0,0,0,0,85,78,54,52,5,2,1,1,9,9,14,13,1,1,6,2,10,8
1,1,0,0,0,69,1,56,6,4,1,0,0,0,0,0,2,0,4,1,0,0,99,94,76,75,3,1,0,0,10,9,9,9,1,0,9,1,5,4
3,1,0,0,0,66,0,49,4,3,3,0,0,0,0,0,2,2,2,1,0,0,100,94,69,67,2,1,1,0,14,14,14,12,0,0,4,0,12,6
3,0,0,0,0,71,0,51,4,3,2,0,0,0,0,0,3,2,1,0,0,0,90,87,59,59,2,2,1,0,10,9,18,17,0,0,5,0,10,10
3,0,0,0,0,76,3,62,7,4,3,0,1,0,0,0,4,3,2,0,0,0,104,96,74,73,8,5,0,0,9,9,13,9,0,0,1,1,2,2
1,0,1,0,0,72,2,51,8,5,1,0,3,0,0,0,6,0,2,1,0,0,96,95,78,78,3,3,0,0,9,8,6,6,0,0,3,1,6,5
0,1,0,0,0,63,0,55,2,0,0,0,0,0,1,0,0,0,2,0,0,0,109,100,73,71,7,3,0,0,16,16,10,10,1,0,2,0,8,6
0,0,1,0,0,69,1,53,4,2,0,0,1,0,0,0,3,0,1,0,0,0,95,87,69,66,4,1,0,0,6,6,14,13,1,1,5,0,12,7
0,1,1,0,0,59,1,49,5,4,1,0,1,1,0,0,4,1,1,0,0,0,100,96,75,75,2,0,0,0,9,9,14,12,0,0,4,1,11,5
3,0,0,0,0,74,1,55,5,3,1,0,0,0,1,0,3,1,2,0,0,0,112,107,77,76,3,1,0,0,19,18,13,12,0,0,4,2,9,9
0,3,1,0,0,66,0,52,1,1,1,0,0,0,0,0,1,1,0,0,0,0,94,88,68,67,6,2,0,0,11,10,8,8,1,1,3,0,9,8
3,2,0,0,0,93,2,51,9,6,2,0,1,0,0,0,7,1,2,1,0,0,134,125,92,90,3,1,2,1,16,16,20,17,1,0,2,0,12,12
0,0,0,0,0,52,2,45,4,3,1,0,1,0,0,0,3,0,1,1,0,0,79,76,49,49,7,5,2,1,8,8,13,13,0,0,2,0,5,4
0,1,0,0,0,64,1,52,2,1,0,0,0,0,0,0,1,0,1,0,0,0,100,92,59,57,7,3,1,0,19,18,13,13,1,1,3,0,10,8
3,0,0,0,0,72,0,54,4,2,2,0,1,1,0,0,3,2,1,0,0,0,110,107,93,91,4,3,0,0,6,6,7,7,0,0,4,1,10,8
0,0,0,0,0,68,1,48,4,4,3,0,0,0,0,0,4,3,0,0,0,0,98,93,77,75,1,0,0,0,7,7,12,11,0,0,5,1,6,5
0,0,1,0,0,66,2,51,4,2,0,0,1,0,0,0,3,0,1,0,0,0,106,99,73,73,6,3,0,0,16,15,10,8,0,0,3,0,8,6
0,0,0,0,0,79,0,49,3,2,2,0,0,0,0,0,1,1,1,1,0,0,132,119,88,83,10,5,0,0,14,14,18,15,2,2,10,2,10,6
0,0,0,0,0,74,0,55,3,3,1,0,0,0,0,0,3,1,0,0,0,0,124,115,92,91,1,1,0,0,13,12,17,11,0,0,5,0,9,6
0,0,0,0,0,50,0,45,3,0,0,0,0,0,0,0,3,0,0,0,0,0,84,79,62,62,5,4,1,0,7,5,9,8,0,0,6,0,13,11
0,0,0,0,0,72,1,55,3,1,1,0,1,0,0,0,2,1,1,0,0,0,101,96,82,82,2,0,0,0,8,7,7,7,1,0,6,2,8,7
0,0,1,0,0,63,1,49,3,3,1,0,0,0,0,0,2,1,1,0,0,0,117,113,94,93,3,2,1,0,10,10,9,8,0,0,2,0,12,6
0,1,1,0,0,66,1,56,4,2,1,0,0,0,0,0,3,1,1,0,0,0,108,100,76,74,3,1,0,0,13,10,15,15,1,0,4,0,7,7
0,0,0,0,0,62,2,48,6,2,1,0,0,0,1,0,2,1,4,0,0,0,80,73,51,50,6,1,0,0,10,10,12,12,1,0,5,1,14,10
0,1,1,0,0,62,1,49,2,2,0,0,0,0,0,0,2,0,0,0,0,0,104,97,76,74,3,1,0,0,10,9,14,13,0,0,8,0,8,6
3,0,0,0,0,48,2,48,5,4,3,0,0,0,0,0,5,3,0,0,0,0,107,98,83,81,3,1,0,0,5,5,16,11,0,0,2,0,7,4
1,0,0,0,0,70,1,54,3,2,2,0,0,0,0,0,3,2,0,0,0,0,98,90,73,71,5,1,1,0,8,8,10,9,1,1,5,1,5,4
0,1,0,0,1,79,1,53,3,2,1,0,0,0,0,0,2,1,1,0,0,0,116,109,83,83,5,1,0,0,13,13,14,12,0,0,6,2,9,7
3,1,0,0,0,70,0,51,2,2,2,0,0,0,0,0,2,2,0,0,0,0,117,109,89,87,2,1,1,1,8,7,17,13,0,0,6,0,7,5
0,1,0,0,0,77,1,53,2,0,0,0,1,0,0,0,1,0,1,0,0,0,105,100,84,82,2,0,0,0,7,7,11,10,1,1,8,0,5,2
1,0,1,0,0,71,1,54,4,3,1,0,0,0,0,0,3,1,1,0,0,0,103,92,75,72,5,0,0,0,12,12,11,8,0,0,5,2,12,11
0,0,0,0,0,68,2,54,6,3,0,0,1,0,0,0,4,0,2,0,0,0,89,82,63,60,4,2,1,0,10,10,10,10,0,0,7,1,5,4
3,0,0,0,0,50,1,43,4,2,1,0,0,0,0,0,4,1,0,0,0,0,75,70,51,49,5,4,0,0,8,8,9,8,2,1,4,2,7,6
3,1,0,0,1,69,1,53,5,4,2,0,0,0,0,0,4,2,1,0,0,0,102,97,73,72,3,1,0,0,11,11,14,13,0,0,4,0,6,4
0,0,0,0,0,63,1,54,3,2,1,0,0,0,0,0,3,1,0,0,0,0,99,91,75,71,2,1,0,0,12,12,8,7,1,0,4,0,6,3
3,3,1,1,0,56,1,46,3,2,2,0,0,0,0,0,1,1,1,0,1,1,91,80,64,61,5,1,0,0,10,9,12,9,0,0,5,0,13,8
0,0,0,0,0,52,1,49,4,3,1,0,1,0,0,0,3,1,1,0,0,0,101,91,61,60,6,1,0,0,15,15,18,14,1,1,5,1,9,8
0,0,0,0,0,55,1,52,3,2,1,0,0,0,0,0,2,1,1,0,0,0,81,74,59,58,7,2,0,0,7,7,8,7,0,0,3,0,8,7
0,0,2,0,0,70,1,50,2,1,0,0,0,0,0,0,2,0,0,0,0,0,88,76,61,58,4,1,1,0,9,9,11,8,0,0,10,2,15,11
1,1,0,0,0,55,0,43,4,1,1,0,2,0,0,0,4,1,0,0,0,0,86,76,50,50,16,8,0,0,8,8,11,9,1,1,4,0,13,10
1,1,1,0,0,67,0,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,96,92,70,70,2,1,0,0,11,9,10,10,2,2,4,1,11,9
1,1,0,0,0,74,2,61,6,5,2,0,0,0,0,0,4,1,2,1,0,0,115,105,87,83,3,1,0,0,11,11,10,9,1,1,5,0,4,4
3,0,0,0,0,71,0,53,3,1,1,0,0,0,0,0,3,1,0,0,0,0,110,104,78,78,5,3,0,0,14,12,12,11,0,0,4,0,8,7
1,0,0,0,0,59,1,48,4,2,2,0,2,1,0,0,4,2,0,0,0,0,84,77,60,59,6,2,0,0,10,8,8,8,0,0,9,0,12,9
3,1,0,0,0,60,1,49,2,2,1,0,0,0,0,0,1,1,0,0,0,0,97,85,68,65,5,0,0,0,10,9,13,11,1,0,4,0,6,5
0,0,2,0,0,60,1,54,5,3,1,0,0,0,1,0,3,0,2,1,0,0,99,94,74,73,3,0,0,0,13,12,9,9,0,0,6,2,4,3
0,1,0,0,0,58,1,47,6,5,1,0,1,1,0,0,6,1,0,0,0,0,101,98,73,73,4,2,0,0,17,17,7,6,0,0,10,2,6,3
1,0,0,0,0,61,1,48,4,2,1,0,1,0,0,0,2,0,1,0,1,1,88,83,60,60,4,2,0,0,13,13,11,8,0,0,7,1,15,11
0,0,0,0,0,62,1,54,6,4,3,0,2,1,0,0,5,3,1,0,0,0,102,97,71,70,5,3,0,0,11,11,13,12,1,1,10,1,4,2
0,3,1,0,2,68,1,49,2,1,1,0,0,0,0,0,1,1,1,0,0,0,110,100,74,72,8,2,0,0,17,16,11,10,0,0,7,0,9,5
0,0,0,0,0,63,0,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,116,107,87,85,5,0,1,0,11,11,12,11,0,0,5,0,12,8
3,1,0,0,0,69,5,52,7,5,2,0,1,0,0,0,6,1,1,1,0,0,96,90,65,63,5,1,0,0,11,11,14,14,1,1,5,1,11,8
3,0,0,0,0,47,2,41,4,4,3,0,2,2,0,0,4,3,0,0,0,0,74,68,57,53,5,4,0,0,6,6,6,5,0,0,4,2,9,7
0,0,0,0,0,69,0,54,2,2,2,0,0,0,0,0,2,2,0,0,0,0,114,104,94,92,7,1,0,0,8,7,4,4,0,0,2,0,5,4
0,2,0,0,0,58,0,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,65,61,44,43,1,0,1,0,9,9,9,8,1,1,15,3,13,6
0,0,0,0,0,75,1,51,5,2,1,0,0,0,0,0,4,1,1,0,0,0,93,89,66,64,3,1,0,0,14,14,10,10,0,0,6,0,10,6
0,0,0,0,0,59,1,55,3,3,0,0,0,0,0,0,2,0,1,0,0,0,100,92,66,64,4,0,1,1,15,15,13,12,0,0,5,0,8,7
3,3,0,0,0,64,0,49,6,4,3,0,0,0,0,0,5,3,1,0,0,0,82,78,53,52,4,1,0,0,10,10,15,15,0,0,7,0,12,7
0,1,0,0,0,62,0,52,4,3,1,0,0,0,1,0,2,1,2,0,0,0,103,98,77,76,1,0,0,0,12,11,13,11,0,0,5,0,2,1
0,0,0,0,0,88,2,58,3,2,0,0,1,0,1,0,2,0,1,0,0,0,118,114,92,91,3,2,0,0,15,15,8,6,0,0,3,1,6,5
0,1,0,0,0,66,3,51,4,1,0,0,1,0,0,0,4,0,0,0,0,0,104,94,75,71,7,2,0,0,7,7,13,12,2,2,4,1,7,3
3,1,0,0,0,68,2,63,8,3,3,0,1,0,1,0,6,3,2,0,0,0,105,95,62,62,7,2,1,0,15,15,19,16,0,0,2,0,5,5
1,2,0,0,0,74,3,55,6,5,2,0,0,0,0,0,5,1,1,1,0,0,110,100,73,72,4,0,2,1,14,13,14,13,2,1,5,1,7,5
